# Time[s],V[m/s],free_surface_elevation[m]
112.000,8.553,-2.193
112.100,8.609,-2.150
112.200,8.679,-2.087
112.300,8.761,-2.004
112.400,8.852,-1.900
112.500,8.946,-1.777
112.600,9.041,-1.639
112.700,9.133,-1.489
112.800,9.216,-1.330
112.900,9.288,-1.168
113.000,9.348,-1.007
113.100,9.393,-0.851
113.200,9.423,-0.705
113.300,9.440,-0.573
113.400,9.446,-0.457
113.500,9.443,-0.359
113.600,9.434,-0.279
113.700,9.423,-0.218
113.800,9.413,-0.173
113.900,9.408,-0.142
114.000,9.409,-0.121
114.100,9.419,-0.108
114.200,9.437,-0.097
114.300,9.465,-0.085
114.400,9.501,-0.069
114.500,9.543,-0.044
114.600,9.589,-0.009
114.700,9.636,0.037
114.800,9.682,0.096
114.900,9.725,0.166
115.000,9.763,0.246
115.100,9.793,0.334
115.200,9.816,0.428
115.300,9.831,0.524
115.400,9.839,0.619
115.500,9.841,0.711
115.600,9.840,0.797
115.700,9.837,0.875
115.800,9.834,0.944
115.900,9.833,1.003
116.000,9.835,1.053
116.100,9.843,1.093
116.200,9.856,1.126
116.300,9.874,1.153
116.400,9.897,1.176
116.500,9.923,1.196
116.600,9.950,1.215
116.700,9.977,1.234
116.800,10.003,1.253
116.900,10.025,1.272
117.000,10.043,1.292
117.100,10.056,1.309
117.200,10.063,1.324
117.300,10.067,1.333
117.400,10.067,1.335
117.500,10.065,1.328
117.600,10.065,1.310
117.700,10.067,1.279
117.800,10.074,1.234
117.900,10.089,1.176
118.000,10.112,1.105
118.100,10.146,1.022
118.200,10.189,0.929
118.300,10.243,0.828
118.400,10.306,0.722
118.500,10.377,0.614
118.600,10.454,0.507
118.700,10.534,0.403
118.800,10.615,0.305
118.900,10.695,0.215
119.000,10.771,0.134
119.100,10.843,0.064
119.200,10.908,0.004
119.300,10.967,-0.047
119.400,11.019,-0.088
119.500,11.065,-0.121
119.600,11.105,-0.149
119.700,11.142,-0.171
119.800,11.176,-0.191
119.900,11.209,-0.209
120.000,11.242,-0.227
120.100,11.275,-0.245
120.200,11.310,-0.264
120.300,11.346,-0.285
120.400,11.382,-0.306
120.500,11.418,-0.328
120.600,11.451,-0.349
120.700,11.481,-0.370
120.800,11.505,-0.389
120.900,11.522,-0.405
121.000,11.529,-0.419
121.100,11.525,-0.430
121.200,11.510,-0.438
121.300,11.483,-0.443
121.400,11.443,-0.446
121.500,11.391,-0.448
121.600,11.328,-0.449
121.700,11.255,-0.450
121.800,11.175,-0.453
121.900,11.087,-0.458
122.000,10.996,-0.466
122.100,10.901,-0.477
122.200,10.805,-0.493
122.300,10.709,-0.512
122.400,10.615,-0.535
122.500,10.523,-0.563
122.600,10.434,-0.594
122.700,10.349,-0.629
122.800,10.269,-0.667
122.900,10.193,-0.708
123.000,10.122,-0.751
123.100,10.055,-0.795
123.200,9.995,-0.841
123.300,9.939,-0.888
123.400,9.890,-0.934
123.500,9.846,-0.979
123.600,9.808,-1.023
123.700,9.775,-1.063
123.800,9.747,-1.099
123.900,9.724,-1.129
124.000,9.705,-1.152
124.100,9.689,-1.165
124.200,9.675,-1.168
124.300,9.662,-1.159
124.400,9.649,-1.137
124.500,9.635,-1.101
124.600,9.620,-1.051
124.700,9.603,-0.987
124.800,9.585,-0.910
124.900,9.565,-0.820
125.000,9.544,-0.721
125.100,9.524,-0.614
125.200,9.505,-0.502
125.300,9.488,-0.389
125.400,9.476,-0.278
125.500,9.468,-0.171
125.600,9.465,-0.072
125.700,9.468,0.017
125.800,9.476,0.093
125.900,9.489,0.156
126.000,9.505,0.205
126.100,9.522,0.240
126.200,9.538,0.262
126.300,9.551,0.273
126.400,9.559,0.275
126.500,9.560,0.270
126.600,9.553,0.261
126.700,9.536,0.251
126.800,9.511,0.243
126.900,9.477,0.239
127.000,9.436,0.241
127.100,9.391,0.251
127.200,9.345,0.269
127.300,9.301,0.295
127.400,9.262,0.330
127.500,9.232,0.372
127.600,9.213,0.421
127.700,9.206,0.474
127.800,9.213,0.531
127.900,9.233,0.590
128.000,9.264,0.650
128.100,9.302,0.711
128.200,9.345,0.771
128.300,9.387,0.830
128.400,9.424,0.890
128.500,9.449,0.950
128.600,9.458,1.011
128.700,9.447,1.074
128.800,9.413,1.140
128.900,9.354,1.209
129.000,9.271,1.281
129.100,9.166,1.356
129.200,9.041,1.433
129.300,8.903,1.511
129.400,8.756,1.588
129.500,8.609,1.663
129.600,8.468,1.731
129.700,8.341,1.791
129.800,8.233,1.840
129.900,8.150,1.874
130.000,8.095,1.892
130.100,8.070,1.892
130.200,8.075,1.873
130.300,8.108,1.833
130.400,8.166,1.774
130.500,8.242,1.696
130.600,8.332,1.601
130.700,8.428,1.491
130.800,8.524,1.369
130.900,8.614,1.238
131.000,8.693,1.101
131.100,8.756,0.962
131.200,8.801,0.821
131.300,8.828,0.683
131.400,8.837,0.548
131.500,8.832,0.418
131.600,8.815,0.292
131.700,8.790,0.171
131.800,8.764,0.052
131.900,8.740,-0.065
132.000,8.722,-0.183
132.100,8.715,-0.302
132.200,8.719,-0.427
132.300,8.735,-0.557
132.400,8.763,-0.694
132.500,8.802,-0.840
132.600,8.847,-0.993
132.700,8.895,-1.153
132.800,8.941,-1.318
132.900,8.983,-1.485
133.000,9.015,-1.652
133.100,9.035,-1.815
133.200,9.042,-1.969
133.300,9.035,-2.110
133.400,9.016,-2.235
133.500,8.986,-2.338
133.600,8.950,-2.417
133.700,8.912,-2.469
133.800,8.877,-2.492
133.900,8.851,-2.484
134.000,8.837,-2.446
134.100,8.840,-2.378
134.200,8.862,-2.283
134.300,8.904,-2.164
134.400,8.966,-2.023
134.500,9.045,-1.866
134.600,9.137,-1.696
134.700,9.238,-1.519
134.800,9.341,-1.340
134.900,9.441,-1.163
135.000,9.530,-0.993
135.100,9.604,-0.833
135.200,9.657,-0.687
135.300,9.686,-0.557
135.400,9.689,-0.445
135.500,9.667,-0.351
135.600,9.622,-0.276
135.700,9.557,-0.218
135.800,9.478,-0.175
135.900,9.391,-0.147
136.000,9.302,-0.131
136.100,9.220,-0.123
136.200,9.150,-0.120
136.300,9.100,-0.121
136.400,9.073,-0.121
136.500,9.073,-0.118
136.600,9.101,-0.111
136.700,9.158,-0.096
136.800,9.241,-0.073
136.900,9.347,-0.041
137.000,9.471,0.001
137.100,9.609,0.054
137.200,9.753,0.115
137.300,9.898,0.186
137.400,10.036,0.264
137.500,10.164,0.349
137.600,10.276,0.439
137.700,10.368,0.532
137.800,10.438,0.627
137.900,10.485,0.723
138.000,10.508,0.817
138.100,10.508,0.908
138.200,10.487,0.995
138.300,10.446,1.075
138.400,10.389,1.149
138.500,10.317,1.213
138.600,10.235,1.268
138.700,10.144,1.311
138.800,10.049,1.343
138.900,9.951,1.360
139.000,9.853,1.364
139.100,9.758,1.353
139.200,9.666,1.326
139.300,9.581,1.283
139.400,9.503,1.224
139.500,9.434,1.151
139.600,9.374,1.062
139.700,9.326,0.960
139.800,9.289,0.846
139.900,9.263,0.721
140.000,9.247,0.589
140.100,9.241,0.453
140.200,9.243,0.314
140.300,9.251,0.176
140.400,9.263,0.043
140.500,9.276,-0.083
140.600,9.286,-0.198
140.700,9.291,-0.299
140.800,9.288,-0.384
140.900,9.275,-0.451
141.000,9.251,-0.499
141.100,9.214,-0.526
141.200,9.165,-0.531
141.300,9.106,-0.517
141.400,9.037,-0.482
141.500,8.963,-0.429
141.600,8.887,-0.359
141.700,8.814,-0.275
141.800,8.747,-0.179
141.900,8.692,-0.074
142.000,8.652,0.037
142.100,8.630,0.152
142.200,8.628,0.266
142.300,8.647,0.378
142.400,8.686,0.485
142.500,8.744,0.585
142.600,8.817,0.675
142.700,8.902,0.755
142.800,8.993,0.821
142.900,9.086,0.873
143.000,9.176,0.911
143.100,9.257,0.933
143.200,9.325,0.939
143.300,9.379,0.929
143.400,9.415,0.903
143.500,9.433,0.862
143.600,9.434,0.805
143.700,9.420,0.735
143.800,9.393,0.653
143.900,9.358,0.559
144.000,9.318,0.457
144.100,9.278,0.347
144.200,9.240,0.233
144.300,9.207,0.118
144.400,9.182,0.003
144.500,9.165,-0.109
144.600,9.157,-0.215
144.700,9.154,-0.313
144.800,9.156,-0.400
144.900,9.158,-0.475
145.000,9.157,-0.536
145.100,9.150,-0.584
145.200,9.134,-0.616
145.300,9.105,-0.635
145.400,9.063,-0.640
145.500,9.007,-0.634
145.600,8.938,-0.618
145.700,8.858,-0.595
145.800,8.770,-0.566
145.900,8.680,-0.535
146.000,8.592,-0.505
146.100,8.512,-0.477
146.200,8.445,-0.454
146.300,8.394,-0.439
146.400,8.366,-0.431
146.500,8.360,-0.433
146.600,8.380,-0.445
146.700,8.425,-0.466
146.800,8.493,-0.495
146.900,8.580,-0.532
147.000,8.683,-0.575
147.100,8.797,-0.621
147.200,8.915,-0.668
147.300,9.033,-0.715
147.400,9.146,-0.760
147.500,9.248,-0.799
147.600,9.338,-0.832
147.700,9.411,-0.857
147.800,9.468,-0.874
147.900,9.508,-0.880
148.000,9.533,-0.876
148.100,9.545,-0.863
148.200,9.548,-0.839
148.300,9.544,-0.807
148.400,9.536,-0.767
148.500,9.528,-0.719
148.600,9.522,-0.665
148.700,9.520,-0.607
148.800,9.523,-0.544
148.900,9.529,-0.478
149.000,9.539,-0.411
149.100,9.550,-0.343
149.200,9.561,-0.274
149.300,9.570,-0.206
149.400,9.573,-0.139
149.500,9.569,-0.074
149.600,9.557,-0.011
149.700,9.536,0.049
149.800,9.507,0.105
149.900,9.471,0.158
150.000,9.429,0.206
150.100,9.385,0.249
150.200,9.342,0.286
150.300,9.304,0.318
150.400,9.272,0.344
150.500,9.252,0.365
150.600,9.244,0.379
150.700,9.250,0.388
150.800,9.271,0.391
150.900,9.307,0.390
151.000,9.356,0.385
151.100,9.417,0.378
151.200,9.485,0.368
151.300,9.558,0.357
151.400,9.633,0.347
151.500,9.705,0.337
151.600,9.773,0.328
151.700,9.835,0.322
151.800,9.888,0.318
151.900,9.932,0.317
152.000,9.968,0.317
152.100,9.998,0.321
152.200,10.023,0.325
152.300,10.046,0.331
152.400,10.070,0.338
152.500,10.098,0.345
152.600,10.132,0.351
152.700,10.174,0.356
152.800,10.225,0.360
152.900,10.286,0.363
153.000,10.355,0.365
153.100,10.432,0.366
153.200,10.512,0.367
153.300,10.593,0.369
153.400,10.671,0.372
153.500,10.742,0.377
153.600,10.803,0.386
153.700,10.849,0.398
153.800,10.879,0.415
153.900,10.890,0.436
154.000,10.883,0.460
154.100,10.857,0.488
154.200,10.814,0.519
154.300,10.758,0.551
154.400,10.692,0.583
154.500,10.619,0.613
154.600,10.545,0.640
154.700,10.473,0.661
154.800,10.409,0.675
154.900,10.355,0.681
155.000,10.314,0.676
155.100,10.287,0.661
155.200,10.276,0.635
155.300,10.279,0.597
155.400,10.294,0.549
155.500,10.319,0.492
155.600,10.351,0.426
155.700,10.384,0.354
155.800,10.416,0.278
155.900,10.442,0.199
156.000,10.459,0.119
156.100,10.464,0.040
156.200,10.455,-0.035
156.300,10.431,-0.107
156.400,10.392,-0.173
156.500,10.339,-0.233
156.600,10.276,-0.288
156.700,10.205,-0.337
156.800,10.129,-0.380
156.900,10.054,-0.419
157.000,9.982,-0.453
157.100,9.919,-0.485
157.200,9.867,-0.514
157.300,9.830,-0.540
157.400,9.810,-0.565
157.500,9.807,-0.588
157.600,9.821,-0.609
157.700,9.852,-0.627
157.800,9.897,-0.641
157.900,9.953,-0.649
158.000,10.018,-0.651
158.100,10.086,-0.644
158.200,10.155,-0.628
158.300,10.221,-0.601
158.400,10.279,-0.563
158.500,10.329,-0.513
158.600,10.366,-0.450
158.700,10.392,-0.376
158.800,10.404,-0.291
158.900,10.405,-0.197
159.000,10.396,-0.096
159.100,10.379,0.010
159.200,10.356,0.119
159.300,10.332,0.228
159.400,10.309,0.334
159.500,10.289,0.434
159.600,10.276,0.526
159.700,10.271,0.607
159.800,10.275,0.676
159.900,10.289,0.730
160.000,10.312,0.769
160.100,10.343,0.791
160.200,10.379,0.796
160.300,10.418,0.784
160.400,10.458,0.755
160.500,10.494,0.709
160.600,10.525,0.647
160.700,10.547,0.569
160.800,10.558,0.476
160.900,10.558,0.369
161.000,10.545,0.249
161.100,10.521,0.118
161.200,10.485,-0.025
161.300,10.440,-0.176
161.400,10.389,-0.336
161.500,10.334,-0.501
161.600,10.279,-0.670
161.700,10.226,-0.841
161.800,10.177,-1.012
161.900,10.136,-1.180
162.000,10.103,-1.341
162.100,10.079,-1.495
162.200,10.064,-1.637
162.300,10.058,-1.765
162.400,10.057,-1.877
162.500,10.061,-1.971
162.600,10.065,-2.045
162.700,10.068,-2.099
162.800,10.065,-2.130
162.900,10.054,-2.140
163.000,10.034,-2.127
163.100,10.001,-2.094
163.200,9.955,-2.041
163.300,9.897,-1.970
163.400,9.826,-1.882
163.500,9.745,-1.778
163.600,9.655,-1.661
163.700,9.560,-1.533
163.800,9.460,-1.394
163.900,9.361,-1.246
164.000,9.263,-1.090
164.100,9.170,-0.927
164.200,9.083,-0.758
164.300,9.003,-0.583
164.400,8.931,-0.402
164.500,8.866,-0.216
164.600,8.809,-0.026
164.700,8.757,0.168
164.800,8.710,0.364
164.900,8.667,0.561
165.000,8.627,0.757
165.100,8.590,0.951
165.200,8.556,1.138
165.300,8.525,1.318
165.400,8.499,1.487
165.500,8.480,1.643
165.600,8.470,1.783
165.700,8.473,1.904
165.800,8.490,2.005
165.900,8.525,2.085
166.000,8.580,2.143
166.100,8.655,2.178
166.200,8.751,2.192
166.300,8.868,2.186
166.400,9.003,2.161
166.500,9.153,2.121
166.600,9.314,2.068
166.700,9.481,2.005
166.800,9.648,1.936
166.900,9.810,1.863
167.000,9.960,1.791
167.100,10.094,1.721
167.200,10.206,1.656
167.300,10.293,1.597
167.400,10.352,1.547
167.500,10.383,1.505
167.600,10.387,1.472
167.700,10.365,1.447
167.800,10.321,1.429
167.900,10.260,1.418
168.000,10.185,1.412
168.100,10.103,1.408
168.200,10.019,1.407
168.300,9.939,1.404
168.400,9.867,1.400
168.500,9.807,1.391
168.600,9.761,1.377
168.700,9.731,1.356
168.800,9.716,1.327
168.900,9.718,1.287
169.000,9.732,1.238
169.100,9.758,1.176
169.200,9.792,1.102
169.300,9.831,1.015
169.400,9.872,0.915
169.500,9.911,0.801
169.600,9.948,0.674
169.700,9.979,0.534
169.800,10.004,0.382
169.900,10.023,0.220
170.000,10.034,0.049
170.100,10.040,-0.129
170.200,10.041,-0.311
170.300,10.037,-0.495
170.400,10.031,-0.677
170.500,10.022,-0.856
170.600,10.012,-1.026
170.700,10.001,-1.187
170.800,9.988,-1.334
170.900,9.973,-1.467
171.000,9.955,-1.582
171.100,9.934,-1.679
171.200,9.908,-1.758
171.300,9.878,-1.819
171.400,9.841,-1.862
171.500,9.800,-1.889
171.600,9.753,-1.902
171.700,9.702,-1.904
171.800,9.650,-1.897
171.900,9.597,-1.884
172.000,9.546,-1.867
172.100,9.501,-1.850
172.200,9.462,-1.834
172.300,9.433,-1.821
172.400,9.414,-1.812
172.500,9.408,-1.809
172.600,9.414,-1.810
172.700,9.431,-1.816
172.800,9.459,-1.825
172.900,9.493,-1.838
173.000,9.532,-1.851
173.100,9.572,-1.864
173.200,9.609,-1.876
173.300,9.638,-1.884
173.400,9.657,-1.888
173.500,9.662,-1.887
173.600,9.651,-1.880
173.700,9.622,-1.866
173.800,9.575,-1.847
173.900,9.511,-1.821
174.000,9.431,-1.789
174.100,9.339,-1.751
174.200,9.237,-1.707
174.300,9.130,-1.657
174.400,9.023,-1.601
174.500,8.919,-1.539
174.600,8.824,-1.469
174.700,8.741,-1.390
174.800,8.673,-1.302
174.900,8.623,-1.203
175.000,8.592,-1.092
175.100,8.581,-0.968
175.200,8.589,-0.830
175.300,8.614,-0.678
175.400,8.654,-0.511
175.500,8.706,-0.330
175.600,8.767,-0.137
175.700,8.832,0.067
175.800,8.899,0.279
175.900,8.964,0.497
176.000,9.023,0.717
176.100,9.074,0.935
176.200,9.114,1.147
176.300,9.143,1.350
176.400,9.160,1.540
176.500,9.165,1.714
176.600,9.159,1.870
176.700,9.143,2.004
176.800,9.119,2.116
176.900,9.089,2.205
177.000,9.056,2.271
177.100,9.022,2.314
177.200,8.991,2.336
177.300,8.965,2.338
177.400,8.946,2.322
177.500,8.936,2.292
177.600,8.937,2.249
177.700,8.949,2.195
177.800,8.974,2.134
177.900,9.010,2.067
178.000,9.056,1.997
178.100,9.111,1.925
178.200,9.172,1.852
178.300,9.237,1.780
178.400,9.303,1.710
178.500,9.366,1.641
178.600,9.424,1.574
178.700,9.472,1.509
178.800,9.508,1.447
178.900,9.531,1.386
179.000,9.538,1.326
179.100,9.530,1.268
179.200,9.505,1.209
179.300,9.467,1.150
179.400,9.417,1.089
179.500,9.359,1.025
179.600,9.296,0.957
179.700,9.233,0.885
179.800,9.174,0.806
179.900,9.125,0.719
180.000,9.089,0.624
180.100,9.070,0.518
180.200,9.071,0.402
180.300,9.093,0.275
180.400,9.137,0.136
180.500,9.203,-0.013
180.600,9.288,-0.173
180.700,9.389,-0.341
180.800,9.502,-0.515
180.900,9.623,-0.692
181.000,9.745,-0.870
181.100,9.865,-1.043
181.200,9.976,-1.209
181.300,10.076,-1.363
181.400,10.161,-1.502
181.500,10.229,-1.620
181.600,10.279,-1.715
181.700,10.313,-1.784
181.800,10.332,-1.824
181.900,10.340,-1.834
182.000,10.342,-1.813
182.100,10.342,-1.763
182.200,10.346,-1.683
182.300,10.359,-1.577
182.400,10.387,-1.447
182.500,10.433,-1.296
182.600,10.501,-1.130
182.700,10.593,-0.951
182.800,10.709,-0.764
182.900,10.848,-0.574
183.000,11.008,-0.384
183.100,11.184,-0.197
183.200,11.373,-0.016
183.300,11.568,0.156
183.400,11.763,0.318
183.500,11.953,0.469
183.600,12.130,0.609
183.700,12.291,0.737
183.800,12.430,0.856
183.900,12.544,0.965
184.000,12.631,1.065
184.100,12.689,1.157
184.200,12.718,1.243
184.300,12.721,1.321
184.400,12.698,1.393
184.500,12.654,1.457
184.600,12.592,1.513
184.700,12.516,1.558
184.800,12.431,1.592
184.900,12.340,1.613
185.000,12.247,1.616
185.100,12.156,1.602
185.200,12.071,1.566
185.300,11.992,1.508
185.400,11.923,1.426
185.500,11.865,1.319
185.600,11.817,1.187
185.700,11.780,1.031
185.800,11.754,0.852
185.900,11.737,0.652
186.000,11.728,0.434
186.100,11.725,0.203
186.200,11.725,-0.039
186.300,11.728,-0.286
186.400,11.730,-0.533
186.500,11.729,-0.777
186.600,11.723,-1.011
186.700,11.709,-1.233
186.800,11.686,-1.439
186.900,11.652,-1.624
187.000,11.606,-1.789
187.100,11.547,-1.930
187.200,11.476,-2.047
187.300,11.394,-2.142
187.400,11.301,-2.214
187.500,11.201,-2.266
187.600,11.096,-2.299
187.700,10.989,-2.317
187.800,10.883,-2.323
187.900,10.782,-2.318
188.000,10.690,-2.306
188.100,10.609,-2.290
188.200,10.542,-2.269
188.300,10.491,-2.247
188.400,10.456,-2.223
188.500,10.436,-2.196
188.600,10.431,-2.167
188.700,10.438,-2.133
188.800,10.454,-2.092
188.900,10.474,-2.043
189.000,10.495,-1.982
189.100,10.512,-1.908
189.200,10.520,-1.818
189.300,10.516,-1.709
189.400,10.497,-1.582
189.500,10.460,-1.435
189.600,10.406,-1.269
189.700,10.335,-1.085
189.800,10.249,-0.885
189.900,10.152,-0.672
190.000,10.047,-0.450
190.100,9.941,-0.222
190.200,9.839,0.006
190.300,9.748,0.230
190.400,9.672,0.444
190.500,9.616,0.645
190.600,9.585,0.827
190.700,9.581,0.988
190.800,9.605,1.124
190.900,9.657,1.233
191.000,9.733,1.316
191.100,9.832,1.371
191.200,9.947,1.401
191.300,10.073,1.407
191.400,10.204,1.392
191.500,10.334,1.360
191.600,10.456,1.315
191.700,10.564,1.262
191.800,10.655,1.205
191.900,10.725,1.148
192.000,10.771,1.095
192.100,10.793,1.051
192.200,10.793,1.018
192.300,10.771,0.998
192.400,10.732,0.993
192.500,10.678,1.004
192.600,10.614,1.030
192.700,10.545,1.072
192.800,10.473,1.127
192.900,10.404,1.193
193.000,10.339,1.269
193.100,10.281,1.350
193.200,10.231,1.435
193.300,10.189,1.521
193.400,10.153,1.603
193.500,10.123,1.681
193.600,10.097,1.750
193.700,10.072,1.810
193.800,10.047,1.858
193.900,10.019,1.893
194.000,9.987,1.914
194.100,9.950,1.921
194.200,9.908,1.913
194.300,9.862,1.893
194.400,9.812,1.860
194.500,9.760,1.815
194.600,9.708,1.761
194.700,9.658,1.698
194.800,9.614,1.628
194.900,9.577,1.554
195.000,9.549,1.476
195.100,9.531,1.397
195.200,9.525,1.317
195.300,9.531,1.238
195.400,9.548,1.160
195.500,9.575,1.083
195.600,9.612,1.008
195.700,9.655,0.934
195.800,9.704,0.859
195.900,9.754,0.784
196.000,9.805,0.706
196.100,9.853,0.623
196.200,9.897,0.535
196.300,9.935,0.439
196.400,9.965,0.334
196.500,9.986,0.218
196.600,9.997,0.092
196.700,9.999,-0.046
196.800,9.989,-0.195
196.900,9.970,-0.354
197.000,9.939,-0.523
197.100,9.899,-0.698
197.200,9.848,-0.878
197.300,9.788,-1.059
197.400,9.719,-1.238
197.500,9.642,-1.412
197.600,9.558,-1.578
197.700,9.467,-1.732
197.800,9.373,-1.871
197.900,9.276,-1.993
198.000,9.179,-2.096
198.100,9.084,-2.180
198.200,8.994,-2.243
198.300,8.911,-2.287
198.400,8.839,-2.311
198.500,8.778,-2.319
198.600,8.732,-2.312
198.700,8.702,-2.293
198.800,8.688,-2.265
198.900,8.691,-2.230
199.000,8.709,-2.192
199.100,8.741,-2.152
199.200,8.783,-2.113
199.300,8.833,-2.076
199.400,8.887,-2.041
199.500,8.939,-2.009
199.600,8.986,-1.978
199.700,9.022,-1.948
199.800,9.044,-1.916
199.900,9.049,-1.881
200.000,9.033,-1.840
200.100,8.996,-1.791
200.200,8.938,-1.733
200.300,8.859,-1.663
200.400,8.762,-1.581
200.500,8.650,-1.485
200.600,8.528,-1.377
200.700,8.402,-1.257
200.800,8.277,-1.126
200.900,8.158,-0.987
201.000,8.051,-0.842
201.100,7.962,-0.695
201.200,7.895,-0.547
201.300,7.852,-0.403
201.400,7.837,-0.263
201.500,7.850,-0.131
201.600,7.889,-0.009
201.700,7.955,0.104
201.800,8.043,0.207
201.900,8.149,0.301
202.000,8.270,0.387
202.100,8.399,0.466
202.200,8.532,0.542
202.300,8.663,0.616
202.400,8.787,0.691
202.500,8.900,0.771
202.600,8.998,0.856
202.700,9.079,0.949
202.800,9.140,1.051
202.900,9.180,1.162
203.000,9.200,1.282
203.100,9.201,1.409
203.200,9.183,1.541
203.300,9.149,1.676
203.400,9.102,1.810
203.500,9.043,1.940
203.600,8.977,2.062
203.700,8.906,2.173
203.800,8.833,2.270
203.900,8.760,2.349
204.000,8.691,2.408
204.100,8.627,2.446
204.200,8.571,2.462
204.300,8.525,2.455
204.400,8.489,2.427
204.500,8.466,2.378
204.600,8.457,2.311
204.700,8.461,2.227
204.800,8.481,2.130
204.900,8.516,2.020
205.000,8.567,1.902
205.100,8.631,1.777
205.200,8.710,1.647
205.300,8.801,1.514
205.400,8.902,1.378
205.500,9.011,1.241
205.600,9.126,1.102
205.700,9.243,0.963
205.800,9.358,0.823
205.900,9.469,0.682
206.000,9.571,0.541
206.100,9.662,0.398
206.200,9.738,0.255
206.300,9.796,0.113
206.400,9.836,-0.027
206.500,9.855,-0.165
206.600,9.855,-0.297
206.700,9.834,-0.423
206.800,9.795,-0.540
206.900,9.741,-0.647
207.000,9.673,-0.741
207.100,9.597,-0.821
207.200,9.515,-0.886
207.300,9.432,-0.936
207.400,9.352,-0.971
207.500,9.278,-0.992
207.600,9.214,-0.999
207.700,9.162,-0.996
207.800,9.124,-0.985
207.900,9.101,-0.968
208.000,9.093,-0.948
208.100,9.100,-0.927
208.200,9.121,-0.910
208.300,9.152,-0.897
208.400,9.193,-0.890
208.500,9.240,-0.891
208.600,9.291,-0.900
208.700,9.343,-0.916
208.800,9.395,-0.938
208.900,9.445,-0.964
209.000,9.491,-0.993
209.100,9.533,-1.022
209.200,9.571,-1.048
209.300,9.605,-1.069
209.400,9.636,-1.084
209.500,9.664,-1.089
209.600,9.690,-1.084
209.700,9.715,-1.068
209.800,9.740,-1.043
209.900,9.764,-1.009
210.000,9.788,-0.967
210.100,9.811,-0.920
210.200,9.832,-0.871
210.300,9.850,-0.823
210.400,9.863,-0.778
210.500,9.870,-0.741
210.600,9.870,-0.713
210.700,9.861,-0.695
210.800,9.843,-0.691
210.900,9.815,-0.699
211.000,9.778,-0.721
211.100,9.733,-0.754
211.200,9.683,-0.796
211.300,9.628,-0.846
211.400,9.572,-0.900
211.500,9.519,-0.955
211.600,9.471,-1.007
211.700,9.431,-1.052
211.800,9.402,-1.087
211.900,9.387,-1.109
212.000,9.387,-1.115
212.100,9.402,-1.103
212.200,9.433,-1.072
212.300,9.478,-1.022
212.400,9.537,-0.952
212.500,9.605,-0.863
212.600,9.681,-0.757
212.700,9.760,-0.634
212.800,9.840,-0.498
212.900,9.916,-0.350
213.000,9.985,-0.194
213.100,10.045,-0.031
213.200,10.094,0.135
213.300,10.129,0.302
213.400,10.151,0.468
213.500,10.158,0.630
213.600,10.153,0.785
213.700,10.135,0.933
213.800,10.106,1.072
213.900,10.068,1.199
214.000,10.024,1.314
214.100,9.974,1.415
214.200,9.920,1.502
214.300,9.864,1.573
214.400,9.807,1.629
214.500,9.751,1.669
214.600,9.694,1.694
214.700,9.640,1.705
214.800,9.586,1.702
214.900,9.535,1.687
215.000,9.487,1.661
215.100,9.443,1.626
215.200,9.403,1.584
215.300,9.370,1.538
215.400,9.344,1.490
215.500,9.327,1.441
215.600,9.321,1.393
215.700,9.326,1.348
215.800,9.344,1.307
215.900,9.376,1.271
216.000,9.421,1.239
216.100,9.477,1.212
216.200,9.544,1.188
216.300,9.619,1.167
216.400,9.698,1.148
216.500,9.779,1.129
216.600,9.857,1.109
216.700,9.928,1.085
216.800,9.988,1.058
216.900,10.035,1.026
217.000,10.065,0.989
217.100,10.077,0.947
217.200,10.072,0.900
217.300,10.049,0.848
217.400,10.011,0.793
217.500,9.960,0.736
217.600,9.902,0.678
217.700,9.841,0.620
217.800,9.781,0.563
217.900,9.728,0.508
218.000,9.687,0.456
218.100,9.661,0.405
218.200,9.653,0.356
218.300,9.665,0.308
218.400,9.696,0.258
218.500,9.746,0.206
218.600,9.811,0.149
218.700,9.887,0.085
218.800,9.970,0.013
218.900,10.053,-0.069
219.000,10.132,-0.161
219.100,10.200,-0.264
219.200,10.254,-0.377
219.300,10.289,-0.501
219.400,10.302,-0.631
219.500,10.292,-0.767
219.600,10.261,-0.905
219.700,10.209,-1.042
219.800,10.139,-1.175
219.900,10.057,-1.299
220.000,9.967,-1.411
220.100,9.875,-1.509
220.200,9.785,-1.591
220.300,9.703,-1.654
220.400,9.633,-1.698
220.500,9.578,-1.723
220.600,9.540,-1.730
220.700,9.520,-1.722
220.800,9.517,-1.699
220.900,9.528,-1.667
221.000,9.553,-1.627
221.100,9.586,-1.584
221.200,9.624,-1.541
221.300,9.663,-1.502
221.400,9.700,-1.469
221.500,9.732,-1.445
221.600,9.757,-1.432
221.700,9.773,-1.431
221.800,9.782,-1.442
221.900,9.783,-1.464
222.000,9.779,-1.496
222.100,9.772,-1.537
222.200,9.765,-1.585
222.300,9.761,-1.636
222.400,9.764,-1.687
222.500,9.774,-1.737
222.600,9.795,-1.781
222.700,9.826,-1.816
222.800,9.868,-1.840
222.900,9.919,-1.850
223.000,9.976,-1.843
223.100,10.037,-1.818
223.200,10.099,-1.772
223.300,10.157,-1.705
223.400,10.208,-1.614
223.500,10.249,-1.499
223.600,10.277,-1.361
