# Time[s],V[m/s],free_surface_elevation[m]
508.700,8.928,-1.756
508.800,8.924,-1.879
508.900,8.918,-1.988
509.000,8.913,-2.085
509.100,8.912,-2.167
509.200,8.917,-2.237
509.300,8.930,-2.294
509.400,8.954,-2.340
509.500,8.988,-2.373
509.600,9.032,-2.396
509.700,9.087,-2.407
509.800,9.149,-2.409
509.900,9.216,-2.400
510.000,9.284,-2.382
510.100,9.350,-2.355
510.200,9.410,-2.319
510.300,9.459,-2.275
510.400,9.493,-2.223
510.500,9.510,-2.165
510.600,9.508,-2.100
510.700,9.484,-2.031
510.800,9.440,-1.957
510.900,9.376,-1.879
511.000,9.295,-1.800
511.100,9.199,-1.719
511.200,9.092,-1.637
511.300,8.980,-1.555
511.400,8.865,-1.474
511.500,8.754,-1.395
511.600,8.649,-1.317
511.700,8.555,-1.240
511.800,8.473,-1.164
511.900,8.406,-1.089
512.000,8.353,-1.015
512.100,8.315,-0.940
512.200,8.289,-0.864
512.300,8.273,-0.785
512.400,8.264,-0.701
512.500,8.259,-0.613
512.600,8.256,-0.517
512.700,8.251,-0.413
512.800,8.242,-0.300
512.900,8.228,-0.175
513.000,8.208,-0.037
513.100,8.182,0.113
513.200,8.151,0.278
513.300,8.118,0.455
513.400,8.085,0.646
513.500,8.055,0.849
513.600,8.032,1.063
513.700,8.018,1.284
513.800,8.016,1.511
513.900,8.028,1.740
514.000,8.056,1.967
514.100,8.101,2.188
514.200,8.160,2.399
514.300,8.234,2.596
514.400,8.320,2.775
514.500,8.414,2.931
514.600,8.514,3.063
514.700,8.615,3.168
514.800,8.714,3.243
514.900,8.807,3.289
515.000,8.890,3.304
515.100,8.962,3.291
515.200,9.021,3.250
515.300,9.066,3.183
515.400,9.097,3.093
515.500,9.114,2.984
515.600,9.120,2.857
515.700,9.115,2.717
515.800,9.102,2.565
515.900,9.083,2.404
516.000,9.062,2.237
516.100,9.038,2.063
516.200,9.016,1.885
516.300,8.995,1.702
516.400,8.977,1.515
516.500,8.962,1.323
516.600,8.950,1.126
516.700,8.941,0.924
516.800,8.935,0.716
516.900,8.931,0.504
517.000,8.928,0.289
517.100,8.926,0.071
517.200,8.926,-0.148
517.300,8.928,-0.365
517.400,8.932,-0.577
517.500,8.939,-0.782
517.600,8.949,-0.976
517.700,8.964,-1.156
517.800,8.985,-1.320
517.900,9.011,-1.465
518.000,9.044,-1.590
518.100,9.082,-1.695
518.200,9.126,-1.780
518.300,9.172,-1.845
518.400,9.221,-1.893
518.500,9.268,-1.925
518.600,9.312,-1.945
518.700,9.351,-1.956
518.800,9.381,-1.960
518.900,9.400,-1.962
519.000,9.406,-1.962
519.100,9.399,-1.964
519.200,9.378,-1.969
519.300,9.343,-1.977
519.400,9.296,-1.987
519.500,9.239,-2.000
519.600,9.173,-2.012
519.700,9.103,-2.022
519.800,9.031,-2.027
519.900,8.960,-2.025
520.000,8.894,-2.014
520.100,8.835,-1.991
520.200,8.783,-1.955
520.300,8.740,-1.906
520.400,8.705,-1.844
520.500,8.677,-1.769
520.600,8.653,-1.684
520.700,8.632,-1.589
520.800,8.609,-1.489
520.900,8.581,-1.385
521.000,8.544,-1.280
521.100,8.497,-1.177
521.200,8.437,-1.078
521.300,8.362,-0.984
521.400,8.273,-0.896
521.500,8.171,-0.814
521.600,8.059,-0.738
521.700,7.941,-0.665
521.800,7.820,-0.595
521.900,7.702,-0.523
522.000,7.594,-0.449
522.100,7.499,-0.369
522.200,7.424,-0.282
522.300,7.372,-0.184
522.400,7.347,-0.076
522.500,7.349,0.044
522.600,7.379,0.174
522.700,7.436,0.315
522.800,7.516,0.464
522.900,7.615,0.619
523.000,7.728,0.777
523.100,7.848,0.934
523.200,7.969,1.089
523.300,8.085,1.237
523.400,8.192,1.375
523.500,8.283,1.502
523.600,8.357,1.615
523.700,8.411,1.714
523.800,8.446,1.797
523.900,8.463,1.865
524.000,8.466,1.918
524.100,8.459,1.956
524.200,8.447,1.982
524.300,8.437,1.996
524.400,8.433,2.000
524.500,8.442,1.994
524.600,8.467,1.981
524.700,8.513,1.961
524.800,8.580,1.934
524.900,8.669,1.902
525.000,8.778,1.865
525.100,8.905,1.822
525.200,9.044,1.774
525.300,9.190,1.722
525.400,9.336,1.665
525.500,9.476,1.605
525.600,9.604,1.542
525.700,9.713,1.476
525.800,9.799,1.410
525.900,9.858,1.343
526.000,9.887,1.278
526.100,9.887,1.216
526.200,9.859,1.157
526.300,9.805,1.101
526.400,9.729,1.051
526.500,9.635,1.004
526.600,9.530,0.961
526.700,9.419,0.920
526.800,9.307,0.880
526.900,9.200,0.839
527.000,9.100,0.795
527.100,9.012,0.746
527.200,8.937,0.690
527.300,8.875,0.624
527.400,8.827,0.548
527.500,8.791,0.460
527.600,8.764,0.359
527.700,8.745,0.245
527.800,8.731,0.121
527.900,8.718,-0.015
528.000,8.707,-0.158
528.100,8.694,-0.308
528.200,8.680,-0.461
528.300,8.664,-0.614
528.400,8.648,-0.765
528.500,8.633,-0.911
528.600,8.622,-1.049
528.700,8.617,-1.178
528.800,8.620,-1.295
528.900,8.634,-1.399
529.000,8.661,-1.490
529.100,8.700,-1.567
529.200,8.753,-1.630
529.300,8.818,-1.680
529.400,8.893,-1.717
529.500,8.975,-1.743
529.600,9.062,-1.758
529.700,9.148,-1.763
529.800,9.230,-1.759
529.900,9.303,-1.748
530.000,9.364,-1.728
530.100,9.410,-1.702
530.200,9.439,-1.669
530.300,9.449,-1.631
530.400,9.442,-1.587
530.500,9.419,-1.538
530.600,9.382,-1.485
530.700,9.336,-1.429
530.800,9.283,-1.370
530.900,9.228,-1.311
531.000,9.178,-1.252
531.100,9.134,-1.195
531.200,9.103,-1.140
531.300,9.086,-1.090
531.400,9.085,-1.045
531.500,9.102,-1.007
531.600,9.135,-0.975
531.700,9.184,-0.951
531.800,9.247,-0.932
531.900,9.319,-0.920
532.000,9.397,-0.912
532.100,9.478,-0.907
532.200,9.557,-0.904
532.300,9.631,-0.900
532.400,9.697,-0.893
532.500,9.754,-0.882
532.600,9.801,-0.863
532.700,9.838,-0.837
532.800,9.866,-0.800
532.900,9.888,-0.754
533.000,9.906,-0.696
533.100,9.924,-0.628
533.200,9.946,-0.549
533.300,9.975,-0.460
533.400,10.014,-0.364
533.500,10.067,-0.260
533.600,10.135,-0.151
533.700,10.219,-0.038
533.800,10.319,0.077
533.900,10.434,0.192
534.000,10.561,0.307
534.100,10.697,0.420
534.200,10.838,0.531
534.300,10.979,0.638
534.400,11.117,0.743
534.500,11.245,0.844
534.600,11.362,0.942
534.700,11.462,1.038
534.800,11.543,1.130
534.900,11.603,1.219
535.000,11.642,1.306
535.100,11.660,1.390
535.200,11.659,1.471
535.300,11.640,1.547
535.400,11.609,1.619
535.500,11.567,1.685
535.600,11.520,1.744
535.700,11.471,1.795
535.800,11.425,1.836
535.900,11.386,1.866
536.000,11.355,1.884
536.100,11.336,1.888
536.200,11.330,1.878
536.300,11.338,1.854
536.400,11.358,1.814
536.500,11.389,1.760
536.600,11.430,1.691
536.700,11.477,1.610
536.800,11.528,1.516
536.900,11.580,1.411
537.000,11.628,1.298
537.100,11.670,1.178
537.200,11.704,1.054
537.300,11.727,0.928
537.400,11.738,0.802
537.500,11.737,0.678
537.600,11.724,0.558
537.700,11.700,0.443
537.800,11.667,0.335
537.900,11.627,0.235
538.000,11.582,0.143
538.100,11.536,0.060
538.200,11.491,-0.015
538.300,11.450,-0.083
538.400,11.415,-0.144
538.500,11.387,-0.200
538.600,11.368,-0.252
538.700,11.357,-0.301
538.800,11.355,-0.349
538.900,11.361,-0.396
539.000,11.372,-0.444
539.100,11.387,-0.495
539.200,11.402,-0.547
539.300,11.416,-0.601
539.400,11.426,-0.657
539.500,11.429,-0.715
539.600,11.423,-0.772
539.700,11.407,-0.829
539.800,11.381,-0.883
539.900,11.344,-0.933
540.000,11.297,-0.977
540.100,11.242,-1.015
540.200,11.179,-1.043
540.300,11.113,-1.062
540.400,11.045,-1.070
540.500,10.979,-1.067
540.600,10.917,-1.052
540.700,10.861,-1.026
540.800,10.814,-0.988
540.900,10.777,-0.940
541.000,10.752,-0.883
541.100,10.737,-0.817
541.200,10.734,-0.743
541.300,10.740,-0.663
541.400,10.755,-0.577
541.500,10.776,-0.487
541.600,10.801,-0.394
541.700,10.829,-0.297
541.800,10.857,-0.199
541.900,10.884,-0.100
542.000,10.907,0.000
542.100,10.927,0.101
542.200,10.943,0.200
542.300,10.953,0.298
542.400,10.960,0.394
542.500,10.962,0.486
542.600,10.962,0.573
542.700,10.959,0.654
542.800,10.954,0.727
542.900,10.948,0.791
543.000,10.941,0.843
543.100,10.933,0.883
543.200,10.924,0.909
543.300,10.913,0.919
543.400,10.898,0.914
543.500,10.880,0.893
543.600,10.857,0.857
543.700,10.828,0.805
543.800,10.793,0.739
543.900,10.751,0.660
544.000,10.704,0.570
544.100,10.651,0.472
544.200,10.595,0.368
544.300,10.537,0.259
544.400,10.479,0.149
544.500,10.424,0.038
544.600,10.376,-0.070
544.700,10.335,-0.176
544.800,10.305,-0.277
544.900,10.288,-0.373
545.000,10.284,-0.464
545.100,10.295,-0.550
545.200,10.319,-0.631
545.300,10.357,-0.708
545.400,10.405,-0.781
545.500,10.462,-0.850
545.600,10.524,-0.917
545.700,10.589,-0.980
545.800,10.653,-1.040
545.900,10.712,-1.097
546.000,10.764,-1.148
546.100,10.807,-1.194
546.200,10.840,-1.233
546.300,10.860,-1.262
546.400,10.869,-1.282
546.500,10.867,-1.290
546.600,10.855,-1.285
546.700,10.836,-1.266
546.800,10.812,-1.233
546.900,10.785,-1.186
547.000,10.757,-1.126
547.100,10.732,-1.053
547.200,10.710,-0.969
547.300,10.693,-0.878
547.400,10.681,-0.779
547.500,10.675,-0.678
547.600,10.674,-0.576
547.700,10.677,-0.475
547.800,10.683,-0.379
547.900,10.690,-0.290
548.000,10.697,-0.209
548.100,10.702,-0.138
548.200,10.705,-0.076
548.300,10.704,-0.025
548.400,10.700,0.017
548.500,10.692,0.050
548.600,10.682,0.076
548.700,10.671,0.096
548.800,10.659,0.113
548.900,10.650,0.128
549.000,10.644,0.144
549.100,10.644,0.162
549.200,10.650,0.184
549.300,10.662,0.211
549.400,10.683,0.244
549.500,10.712,0.283
549.600,10.747,0.329
549.700,10.790,0.381
549.800,10.838,0.439
549.900,10.890,0.502
550.000,10.946,0.570
550.100,11.004,0.642
550.200,11.065,0.717
550.300,11.126,0.793
550.400,11.190,0.871
550.500,11.255,0.950
550.600,11.323,1.028
550.700,11.394,1.106
550.800,11.470,1.182
550.900,11.551,1.257
551.000,11.638,1.330
551.100,11.732,1.399
551.200,11.832,1.465
551.300,11.936,1.527
551.400,12.045,1.583
551.500,12.155,1.633
551.600,12.263,1.675
551.700,12.368,1.708
551.800,12.465,1.731
551.900,12.552,1.744
552.000,12.625,1.746
552.100,12.682,1.735
552.200,12.722,1.712
552.300,12.745,1.677
552.400,12.750,1.630
552.500,12.739,1.572
552.600,12.715,1.503
552.700,12.682,1.424
552.800,12.642,1.337
552.900,12.601,1.242
553.000,12.562,1.141
553.100,12.531,1.033
553.200,12.510,0.920
553.300,12.501,0.802
553.400,12.507,0.678
553.500,12.528,0.549
553.600,12.561,0.413
553.700,12.605,0.270
553.800,12.656,0.118
553.900,12.708,-0.042
554.000,12.756,-0.212
554.100,12.796,-0.392
554.200,12.820,-0.582
554.300,12.824,-0.780
554.400,12.804,-0.986
554.500,12.757,-1.197
554.600,12.682,-1.411
554.700,12.579,-1.624
554.800,12.450,-1.831
554.900,12.299,-2.030
555.000,12.131,-2.214
555.100,11.951,-2.380
555.200,11.767,-2.523
555.300,11.586,-2.640
555.400,11.415,-2.726
555.500,11.260,-2.781
555.600,11.128,-2.802
555.700,11.023,-2.789
555.800,10.947,-2.743
555.900,10.904,-2.666
556.000,10.891,-2.561
556.100,10.909,-2.430
556.200,10.954,-2.279
556.300,11.023,-2.112
556.400,11.109,-1.934
556.500,11.209,-1.749
556.600,11.316,-1.561
556.700,11.426,-1.375
556.800,11.533,-1.194
556.900,11.635,-1.019
557.000,11.728,-0.852
557.100,11.810,-0.695
557.200,11.881,-0.546
557.300,11.940,-0.404
557.400,11.988,-0.270
557.500,12.026,-0.140
557.600,12.057,-0.014
557.700,12.082,0.111
557.800,12.103,0.235
557.900,12.121,0.361
558.000,12.137,0.487
558.100,12.153,0.615
558.200,12.167,0.744
558.300,12.179,0.872
558.400,12.188,0.997
558.500,12.192,1.118
558.600,12.191,1.233
558.700,12.182,1.338
558.800,12.164,1.433
558.900,12.136,1.514
559.000,12.097,1.582
559.100,12.048,1.633
559.200,11.990,1.669
559.300,11.924,1.689
559.400,11.851,1.693
559.500,11.775,1.682
559.600,11.698,1.658
559.700,11.623,1.623
559.800,11.553,1.577
559.900,11.490,1.523
560.000,11.436,1.462
560.100,11.393,1.395
560.200,11.361,1.323
560.300,11.341,1.248
560.400,11.330,1.169
560.500,11.329,1.087
560.600,11.334,1.003
560.700,11.344,0.916
560.800,11.354,0.826
560.900,11.364,0.735
561.000,11.369,0.641
561.100,11.368,0.547
561.200,11.359,0.454
561.300,11.341,0.362
561.400,11.313,0.273
561.500,11.276,0.189
561.600,11.231,0.112
561.700,11.179,0.043
561.800,11.122,-0.016
561.900,11.063,-0.064
562.000,11.004,-0.099
562.100,10.948,-0.123
562.200,10.895,-0.135
562.300,10.848,-0.136
562.400,10.807,-0.128
562.500,10.773,-0.112
562.600,10.746,-0.092
562.700,10.723,-0.071
562.800,10.704,-0.050
562.900,10.687,-0.033
563.000,10.669,-0.023
563.100,10.648,-0.021
563.200,10.623,-0.030
563.300,10.592,-0.049
563.400,10.553,-0.081
563.500,10.506,-0.124
563.600,10.452,-0.177
563.700,10.392,-0.239
563.800,10.328,-0.307
563.900,10.261,-0.380
564.000,10.196,-0.453
564.100,10.135,-0.526
564.200,10.081,-0.595
564.300,10.038,-0.657
564.400,10.007,-0.712
564.500,9.992,-0.759
564.600,9.992,-0.795
564.700,10.009,-0.822
564.800,10.042,-0.840
564.900,10.089,-0.849
565.000,10.148,-0.851
565.100,10.216,-0.847
565.200,10.290,-0.839
565.300,10.366,-0.828
565.400,10.440,-0.816
565.500,10.510,-0.804
565.600,10.572,-0.792
565.700,10.626,-0.781
565.800,10.668,-0.772
565.900,10.700,-0.765
566.000,10.722,-0.758
566.100,10.735,-0.752
566.200,10.741,-0.745
566.300,10.743,-0.736
566.400,10.744,-0.726
566.500,10.746,-0.713
566.600,10.752,-0.696
566.700,10.763,-0.675
566.800,10.782,-0.650
566.900,10.808,-0.621
567.000,10.842,-0.587
567.100,10.881,-0.549
567.200,10.926,-0.508
567.300,10.972,-0.463
567.400,11.019,-0.416
567.500,11.062,-0.366
567.600,11.101,-0.314
567.700,11.131,-0.260
567.800,11.154,-0.205
567.900,11.166,-0.149
568.000,11.169,-0.091
568.100,11.164,-0.032
568.200,11.152,0.027
568.300,11.136,0.088
568.400,11.118,0.150
568.500,11.101,0.212
568.600,11.087,0.275
568.700,11.080,0.339
568.800,11.080,0.402
568.900,11.088,0.465
569.000,11.104,0.527
569.100,11.128,0.588
569.200,11.156,0.648
569.300,11.187,0.706
569.400,11.216,0.761
569.500,11.242,0.814
569.600,11.259,0.864
569.700,11.266,0.910
569.800,11.259,0.953
569.900,11.238,0.992
570.000,11.203,1.027
570.100,11.154,1.056
570.200,11.095,1.080
570.300,11.028,1.096
570.400,10.959,1.106
570.500,10.892,1.107
570.600,10.833,1.099
570.700,10.787,1.081
570.800,10.759,1.052
570.900,10.752,1.011
571.000,10.769,0.959
571.100,10.809,0.896
571.200,10.873,0.821
571.300,10.957,0.736
571.400,11.057,0.642
571.500,11.169,0.541
571.600,11.284,0.435
571.700,11.398,0.325
571.800,11.503,0.215
571.900,11.592,0.107
572.000,11.660,0.004
572.100,11.704,-0.094
572.200,11.721,-0.182
572.300,11.710,-0.261
572.400,11.672,-0.329
572.500,11.611,-0.385
572.600,11.531,-0.431
572.700,11.438,-0.465
572.800,11.337,-0.490
572.900,11.235,-0.507
573.000,11.139,-0.517
573.100,11.053,-0.523
573.200,10.983,-0.526
573.300,10.930,-0.529
573.400,10.897,-0.532
573.500,10.883,-0.536
573.600,10.886,-0.543
573.700,10.903,-0.552
573.800,10.930,-0.564
573.900,10.962,-0.576
574.000,10.995,-0.588
574.100,11.022,-0.598
574.200,11.041,-0.605
574.300,11.047,-0.606
574.400,11.040,-0.600
574.500,11.017,-0.585
574.600,10.980,-0.560
574.700,10.931,-0.523
574.800,10.872,-0.476
574.900,10.807,-0.418
575.000,10.740,-0.349
575.100,10.674,-0.271
575.200,10.613,-0.185
575.300,10.559,-0.094
575.400,10.515,0.000
575.500,10.481,0.095
575.600,10.456,0.189
575.700,10.439,0.278
575.800,10.428,0.362
575.900,10.420,0.438
576.000,10.412,0.504
576.100,10.400,0.560
576.200,10.382,0.605
576.300,10.355,0.639
576.400,10.319,0.662
576.500,10.273,0.675
576.600,10.219,0.678
576.700,10.158,0.672
576.800,10.094,0.658
576.900,10.029,0.638
577.000,9.968,0.612
577.100,9.914,0.581
577.200,9.872,0.546
577.300,9.844,0.509
577.400,9.831,0.468
577.500,9.836,0.425
577.600,9.858,0.380
577.700,9.894,0.332
577.800,9.944,0.282
577.900,10.004,0.229
578.000,10.069,0.172
578.100,10.137,0.112
578.200,10.203,0.048
578.300,10.264,-0.021
578.400,10.317,-0.093
578.500,10.361,-0.170
578.600,10.395,-0.250
578.700,10.418,-0.334
578.800,10.432,-0.422
578.900,10.439,-0.511
579.000,10.441,-0.602
579.100,10.439,-0.693
579.200,10.436,-0.782
579.300,10.434,-0.869
579.400,10.433,-0.952
579.500,10.434,-1.029
579.600,10.435,-1.099
579.700,10.435,-1.160
579.800,10.431,-1.211
579.900,10.421,-1.250
580.000,10.401,-1.277
580.100,10.368,-1.289
580.200,10.319,-1.287
580.300,10.252,-1.270
580.400,10.168,-1.239
580.500,10.065,-1.192
580.600,9.947,-1.130
580.700,9.815,-1.055
580.800,9.675,-0.967
580.900,9.531,-0.868
581.000,9.389,-0.758
581.100,9.255,-0.641
581.200,9.135,-0.517
581.300,9.034,-0.388
581.400,8.956,-0.257
581.500,8.903,-0.125
581.600,8.876,0.006
581.700,8.876,0.133
581.800,8.899,0.255
581.900,8.943,0.371
582.000,9.004,0.479
582.100,9.075,0.579
582.200,9.152,0.669
582.300,9.230,0.749
582.400,9.305,0.819
582.500,9.373,0.878
582.600,9.432,0.928
582.700,9.480,0.969
582.800,9.520,1.001
582.900,9.553,1.026
583.000,9.581,1.044
583.100,9.608,1.058
583.200,9.638,1.068
583.300,9.674,1.075
583.400,9.719,1.080
583.500,9.775,1.084
583.600,9.842,1.086
583.700,9.919,1.088
583.800,10.003,1.089
583.900,10.090,1.089
584.000,10.174,1.085
584.100,10.250,1.078
584.200,10.310,1.065
584.300,10.349,1.046
584.400,10.360,1.019
584.500,10.340,0.981
584.600,10.286,0.933
584.700,10.197,0.873
584.800,10.075,0.801
584.900,9.924,0.716
585.000,9.751,0.619
585.100,9.562,0.511
585.200,9.366,0.394
585.300,9.172,0.269
585.400,8.992,0.139
585.500,8.832,0.006
585.600,8.701,-0.126
585.700,8.604,-0.255
585.800,8.546,-0.378
585.900,8.528,-0.493
586.000,8.547,-0.598
586.100,8.601,-0.691
586.200,8.684,-0.770
586.300,8.787,-0.836
586.400,8.903,-0.888
586.500,9.023,-0.927
586.600,9.136,-0.952
586.700,9.234,-0.966
586.800,9.311,-0.968
586.900,9.361,-0.961
587.000,9.379,-0.944
587.100,9.365,-0.920
587.200,9.320,-0.888
587.300,9.246,-0.848
587.400,9.148,-0.801
587.500,9.031,-0.746
587.600,8.902,-0.684
587.700,8.768,-0.613
587.800,8.636,-0.534
587.900,8.512,-0.446
588.000,8.401,-0.350
588.100,8.306,-0.247
588.200,8.230,-0.137
588.300,8.172,-0.024
588.400,8.133,0.092
588.500,8.110,0.205
588.600,8.100,0.315
588.700,8.098,0.415
588.800,8.102,0.504
588.900,8.107,0.576
589.000,8.109,0.630
589.100,8.106,0.661
589.200,8.096,0.669
589.300,8.079,0.653
589.400,8.054,0.612
589.500,8.024,0.547
589.600,7.990,0.460
589.700,7.957,0.356
589.800,7.927,0.236
589.900,7.905,0.107
590.000,7.893,-0.027
590.100,7.896,-0.162
590.200,7.915,-0.291
590.300,7.953,-0.411
590.400,8.011,-0.517
590.500,8.089,-0.607
590.600,8.186,-0.677
590.700,8.300,-0.727
590.800,8.428,-0.756
590.900,8.567,-0.764
591.000,8.714,-0.753
591.100,8.863,-0.725
591.200,9.011,-0.682
591.300,9.154,-0.627
591.400,9.287,-0.563
591.500,9.407,-0.492
591.600,9.511,-0.418
591.700,9.595,-0.342
591.800,9.657,-0.266
591.900,9.697,-0.191
592.000,9.713,-0.119
592.100,9.706,-0.050
592.200,9.676,0.015
592.300,9.625,0.078
592.400,9.555,0.137
592.500,9.469,0.193
592.600,9.370,0.247
592.700,9.262,0.297
592.800,9.149,0.344
592.900,9.035,0.387
593.000,8.924,0.426
593.100,8.820,0.459
593.200,8.726,0.487
593.300,8.645,0.507
593.400,8.580,0.519
593.500,8.530,0.523
593.600,8.498,0.519
593.700,8.481,0.506
593.800,8.479,0.485
593.900,8.490,0.456
594.000,8.510,0.421
594.100,8.537,0.381
594.200,8.567,0.338
594.300,8.597,0.293
594.400,8.624,0.247
594.500,8.645,0.204
594.600,8.659,0.164
594.700,8.663,0.128
594.800,8.659,0.099
594.900,8.647,0.076
595.000,8.628,0.061
595.100,8.604,0.053
595.200,8.579,0.053
595.300,8.555,0.061
595.400,8.536,0.076
595.500,8.524,0.099
595.600,8.524,0.128
595.700,8.536,0.163
595.800,8.562,0.204
595.900,8.603,0.249
596.000,8.659,0.298
596.100,8.729,0.349
596.200,8.811,0.402
596.300,8.903,0.455
596.400,9.002,0.506
596.500,9.106,0.553
596.600,9.212,0.594
596.700,9.317,0.627
596.800,9.419,0.649
596.900,9.515,0.658
597.000,9.604,0.653
597.100,9.685,0.630
597.200,9.757,0.588
597.300,9.819,0.527
597.400,9.872,0.446
597.500,9.914,0.345
597.600,9.946,0.226
597.700,9.967,0.090
597.800,9.977,-0.059
597.900,9.975,-0.219
598.000,9.959,-0.385
598.100,9.930,-0.554
598.200,9.885,-0.721
598.300,9.825,-0.882
598.400,9.750,-1.032
598.500,9.659,-1.170
598.600,9.553,-1.291
598.700,9.435,-1.393
598.800,9.307,-1.476
598.900,9.172,-1.539
599.000,9.034,-1.583
599.100,8.898,-1.608
599.200,8.768,-1.617
599.300,8.649,-1.611
599.400,8.544,-1.594
599.500,8.457,-1.567
599.600,8.391,-1.533
599.700,8.347,-1.495
599.800,8.325,-1.454
599.900,8.324,-1.410
